Magpie Goose,Minor,Female,2.13332 kg,3.02635 TR,Maroon
Magpie Goose,Minor,Female,2.14939 kg,3.02775 TR,Yellow
Magpie Goose,Minor,Female,2.16582 kg,3.02796 TR,Orange       
Magpie Goose,Minor,Female,2.11382 kg,3.02819 TR,Yellow
Magpie Goose,Minor,Female,2.15266 kg,3.0285 TR,Orange       
Magpie Goose,Minor,Female,2.14445 kg,3.02927 TR,Orange       
Magpie Goose,Minor,Female,2.13534 kg,3.03034 TR,Yellow
Magpie Goose,Minor,Female,2.16569 kg,3.03071 TR,Orange       
Magpie Goose,Minor,Male,2.29599 kg,3.03184 TR,Maroon
Magpie Goose,Minor,Male,2.27647 kg,3.03189 TR,Maroon
Magpie Goose,Minor,Female,2.14468 kg,3.03252 TR,Maroon
Magpie Goose,Minor,Female,2.15691 kg,3.03312 TR,Orange       
Magpie Goose,Minor,Female,2.15452 kg,3.03426 TR,Maroon
Magpie Goose,Minor,Female,2.15565 kg,3.03441 TR,Maroon
Magpie Goose,Minor,Female,2.17584 kg,3.03477 TR,Yellow
Magpie Goose,Minor,Female,2.15399 kg,3.03688 TR,Maroon
Magpie Goose,Minor,Female,2.16503 kg,3.03753 TR,Orange       
Magpie Goose,Minor,Female,2.16992 kg,3.0383 TR,Orange       
Magpie Goose,Minor,Female,2.12754 kg,3.03852 TR,Yellow
Magpie Goose,Minor,Female,2.16245 kg,3.03854 TR,Maroon
Magpie Goose,Minor,Male,2.32242 kg,3.03855 TR,Orange       
Magpie Goose,Minor,Female,2.1838 kg,3.04175 TR,Maroon
Magpie Goose,Minor,Male,2.29434 kg,3.04195 TR,Orange       
Magpie Goose,Minor,Female,2.15655 kg,3.04232 TR,Orange       
Magpie Goose,Minor,Female,2.16952 kg,3.04292 TR,Maroon
Magpie Goose,Minor,Female,2.17965 kg,3.0441 TR,Maroon
Magpie Goose,Minor,Male,2.32744 kg,3.04425 TR,Yellow
Magpie Goose,Minor,Female,2.15559 kg,3.04709 TR,Maroon
Magpie Goose,Minor,Male,2.31799 kg,3.04736 TR,Maroon
Magpie Goose,Minor,Female,2.14723 kg,3.04741 TR,Maroon
Magpie Goose,Minor,Female,2.17874 kg,3.04848 TR,Yellow
Magpie Goose,Minor,Male,2.32626 kg,3.04882 TR,Orange       
Magpie Goose,Minor,Female,2.14511 kg,3.05048 TR,Orange       
Magpie Goose,Minor,Female,2.18641 kg,3.05066 TR,Orange       
Magpie Goose,Minor,Female,2.14624 kg,3.05143 TR,Maroon
Magpie Goose,Minor,Female,2.15013 kg,3.05185 TR,Maroon
Magpie Goose,Minor,Female,2.19798 kg,3.05226 TR,Orange       
Magpie Goose,Minor,Female,2.17796 kg,3.05336 TR,Maroon
Magpie Goose,Minor,Female,2.17473 kg,3.05403 TR,Orange       
Magpie Goose,Minor,Female,2.14931 kg,3.05422 TR,Orange       
Magpie Goose,Minor,Male,2.32701 kg,3.05445 TR,Orange       
Magpie Goose,Very Easy,Male,2.34421 kg,3.05525 TR,Yellow
Magpie Goose,Minor,Female,2.18009 kg,3.05599 TR,Yellow
Magpie Goose,Minor,Female,2.15434 kg,3.05605 TR,Maroon
Magpie Goose,Minor,Female,2.15563 kg,3.05642 TR,Yellow
Magpie Goose,Minor,Male,2.3257 kg,3.05675 TR,Maroon
Magpie Goose,Minor,Female,2.17637 kg,3.05715 TR,Maroon
Magpie Goose,Minor,Female,2.19696 kg,3.05767 TR,Yellow
Magpie Goose,Minor,Male,2.31315 kg,3.05779 TR,Orange       
Magpie Goose,Minor,Female,2.174 kg,3.05783 TR,Maroon
Magpie Goose,Minor,Female,2.16545 kg,3.05784 TR,Orange       
Magpie Goose,Minor,Female,2.20605 kg,3.05787 TR,Orange       
Magpie Goose,Minor,Female,2.16223 kg,3.05823 TR,Maroon
Magpie Goose,Minor,Female,2.16355 kg,3.0592 TR,Maroon
Magpie Goose,Minor,Female,2.1604 kg,3.05931 TR,Orange       
Magpie Goose,Minor,Female,2.18388 kg,3.05962 TR,Orange       
Magpie Goose,Minor,Female,2.1802 kg,3.05971 TR,Orange       
Magpie Goose,Minor,Female,2.15932 kg,3.05992 TR,Orange       
Magpie Goose,Minor,Female,2.16596 kg,3.06053 TR,Orange       
Magpie Goose,Minor,Male,2.32898 kg,3.06152 TR,Orange       
Magpie Goose,Minor,Female,2.17416 kg,3.06242 TR,Maroon
Magpie Goose,Very Easy,Male,2.34248 kg,3.06271 TR,Yellow
Magpie Goose,Minor,Female,2.16708 kg,3.06313 TR,Orange       
Magpie Goose,Minor,Female,2.18759 kg,3.06365 TR,Maroon
Magpie Goose,Minor,Female,2.17782 kg,3.06366 TR,Yellow
Magpie Goose,Minor,Female,2.1679 kg,3.06386 TR,Yellow
Magpie Goose,Minor,Female,2.18593 kg,3.0641 TR,Yellow
Magpie Goose,Minor,Female,2.17758 kg,3.06623 TR,Yellow
Magpie Goose,Very Easy,Male,2.34843 kg,3.06634 TR,Yellow
Magpie Goose,Minor,Male,2.31177 kg,3.0664 TR,Yellow
Magpie Goose,Minor,Female,2.19455 kg,3.06683 TR,Yellow
Magpie Goose,Very Easy,Male,2.33864 kg,3.06737 TR,Orange       
Magpie Goose,Minor,Female,2.20501 kg,3.06838 TR,Orange       
Magpie Goose,Minor,Male,2.31672 kg,3.06881 TR,Maroon
Magpie Goose,Minor,Female,2.17909 kg,3.06905 TR,Maroon
Magpie Goose,Minor,Female,2.21046 kg,3.06919 TR,Yellow
Magpie Goose,Very Easy,Male,2.34026 kg,3.06923 TR,Yellow
Magpie Goose,Minor,Female,2.1807 kg,3.06935 TR,Yellow
Magpie Goose,Minor,Female,2.17411 kg,3.06965 TR,Maroon
Magpie Goose,Minor,Female,2.19814 kg,3.0697 TR,Yellow
Magpie Goose,Minor,Female,2.20604 kg,3.0697 TR,Orange       
Magpie Goose,Minor,Female,2.17902 kg,3.07007 TR,Yellow
Magpie Goose,Minor,Female,2.2028 kg,3.0706 TR,Orange       
Magpie Goose,Minor,Female,2.19834 kg,3.07269 TR,Yellow
Magpie Goose,Minor,Female,2.20435 kg,3.07401 TR,Orange       
Magpie Goose,Very Easy,Male,2.35431 kg,3.07525 TR,Yellow
Magpie Goose,Minor,Female,2.20451 kg,3.0753 TR,Yellow
Magpie Goose,Very Easy,Male,2.35019 kg,3.07634 TR,Maroon
Magpie Goose,Minor,Female,2.20027 kg,3.0764 TR,Maroon
Magpie Goose,Minor,Female,2.23067 kg,3.07659 TR,Orange       
Magpie Goose,Very Easy,Male,2.35562 kg,3.07667 TR,Orange       
Magpie Goose,Very Easy,Male,2.36654 kg,3.07776 TR,Maroon
Magpie Goose,Very Easy,Male,2.34237 kg,3.07814 TR,Orange       
Magpie Goose,Minor,Female,2.18867 kg,3.08003 TR,Maroon
Magpie Goose,Minor,Male,2.31592 kg,3.08111 TR,Maroon
Magpie Goose,Minor,Female,2.19402 kg,3.08114 TR,Maroon
Magpie Goose,Minor,Female,2.21073 kg,3.08133 TR,Orange       
Magpie Goose,Minor,Female,2.1952 kg,3.08215 TR,Orange       
Magpie Goose,Minor,Male,2.32798 kg,3.08315 TR,Orange       
Magpie Goose,Minor,Female,2.23369 kg,3.08319 TR,Yellow
Magpie Goose,Very Easy,Male,2.36064 kg,3.08375 TR,Yellow
Magpie Goose,Minor,Female,2.21363 kg,3.08495 TR,Orange       
Magpie Goose,Minor,Male,2.32536 kg,3.08504 TR,Yellow
Magpie Goose,Minor,Female,2.19736 kg,3.08515 TR,Orange       
Magpie Goose,Minor,Female,2.23573 kg,3.08561 TR,Yellow
Magpie Goose,Minor,Female,2.20809 kg,3.08605 TR,Maroon
Magpie Goose,Very Easy,Male,2.3517 kg,3.08616 TR,Maroon
Magpie Goose,Minor,Female,2.24265 kg,3.08678 TR,Yellow
Magpie Goose,Minor,Female,2.24703 kg,3.08727 TR,Maroon
Magpie Goose,Minor,Female,2.20622 kg,3.08807 TR,Orange       
Magpie Goose,Minor,Female,2.20066 kg,3.08823 TR,Maroon
Magpie Goose,Very Easy,Male,2.37272 kg,3.09306 TR,Orange       
Magpie Goose,Very Easy,Male,2.33873 kg,3.09409 TR,Orange       
Magpie Goose,Very Easy,Male,2.36896 kg,3.09604 TR,Orange       
Magpie Goose,Minor,Female,2.24804 kg,3.09605 TR,Orange       
Magpie Goose,Minor,Female,2.20741 kg,3.0961 TR,Yellow
Magpie Goose,Very Easy,Male,2.38379 kg,3.09631 TR,Yellow
Magpie Goose,Minor,Female,2.26389 kg,3.09783 TR,Orange       
Magpie Goose,Minor,Female,2.20999 kg,3.09837 TR,Orange       
Magpie Goose,Very Easy,Male,2.36377 kg,3.09854 TR,Maroon
Magpie Goose,Minor,Female,2.2336 kg,3.09904 TR,Orange       
Magpie Goose,Minor,Female,2.24872 kg,3.09911 TR,Maroon
Magpie Goose,Minor,Female,2.25089 kg,3.09949 TR,Orange       
Magpie Goose,Minor,Female,2.26319 kg,3.09965 TR,Yellow
Magpie Goose,Minor,Female,2.22188 kg,3.10036 TR,Orange       
Magpie Goose,Minor,Female,2.24487 kg,3.10113 TR,Orange       
Magpie Goose,Minor,Female,2.27018 kg,3.10167 TR,Maroon
Magpie Goose,Very Easy,Male,2.34365 kg,3.10176 TR,Yellow
Magpie Goose,Minor,Female,2.25487 kg,3.10319 TR,Yellow
Magpie Goose,Minor,Female,2.25345 kg,3.10344 TR,Orange       
Magpie Goose,Minor,Female,2.26265 kg,3.10382 TR,Maroon
Magpie Goose,Minor,Female,2.22322 kg,3.10495 TR,Yellow
Magpie Goose,Minor,Female,2.25988 kg,3.1053 TR,Maroon
Magpie Goose,Minor,Female,2.26595 kg,3.10732 TR,Yellow
Magpie Goose,Very Easy,Male,2.38947 kg,3.10783 TR,Orange       
Magpie Goose,Minor,Female,2.24158 kg,3.10813 TR,Maroon
Magpie Goose,Very Easy,Male,2.36403 kg,3.10883 TR,Orange       
Magpie Goose,Very Easy,Male,2.38953 kg,3.10898 TR,Maroon
Magpie Goose,Minor,Female,2.2485 kg,3.10933 TR,Yellow
Magpie Goose,Minor,Female,2.22866 kg,3.1113 TR,Maroon
Magpie Goose,Minor,Female,2.25976 kg,3.11143 TR,Maroon
Magpie Goose,Minor,Female,2.24773 kg,3.11238 TR,Yellow
Magpie Goose,Minor,Female,2.27236 kg,3.11246 TR,Maroon
Magpie Goose,Minor,Female,2.26939 kg,3.11256 TR,Maroon
Magpie Goose,Minor,Female,2.22983 kg,3.11262 TR,Orange       
Magpie Goose,Minor,Female,2.23854 kg,3.11405 TR,Orange       
Magpie Goose,Very Easy,Male,2.36221 kg,3.11561 TR,Orange       
Magpie Goose,Minor,Female,2.25391 kg,3.11727 TR,Yellow
Magpie Goose,Very Easy,Male,2.37831 kg,3.11804 TR,Maroon
Magpie Goose,Minor,Female,2.2729 kg,3.11816 TR,Maroon
Magpie Goose,Very Easy,Male,2.39868 kg,3.11947 TR,Yellow
Magpie Goose,Minor,Female,2.28538 kg,3.12071 TR,Maroon
Magpie Goose,Minor,Female,2.26321 kg,3.12085 TR,Orange       
Magpie Goose,Minor,Female,2.28439 kg,3.12194 TR,Maroon
Magpie Goose,Very Easy,Male,2.37794 kg,3.12218 TR,Orange       
Magpie Goose,Minor,Female,2.25838 kg,3.12224 TR,Orange       
Magpie Goose,Minor,Female,2.29945 kg,3.12304 TR,Yellow
Magpie Goose,Very Easy,Male,2.3919 kg,3.12346 TR,Orange       
Magpie Goose,Very Easy,Male,2.36526 kg,3.12397 TR,Yellow
Magpie Goose,Very Easy,Male,2.35802 kg,3.12475 TR,Yellow
Magpie Goose,Very Easy,Male,2.39959 kg,3.12536 TR,Yellow
Magpie Goose,Minor,Female,2.26505 kg,3.12545 TR,Yellow
Magpie Goose,Minor,Female,2.25759 kg,3.12563 TR,Orange       
Magpie Goose,Very Easy,Male,2.39362 kg,3.12914 TR,Yellow
Magpie Goose,Very Easy,Male,2.36778 kg,3.12914 TR,Maroon
Magpie Goose,Minor,Female,2.26874 kg,3.12914 TR,Maroon
Magpie Goose,Minor,Female,2.26079 kg,3.12989 TR,Maroon
Magpie Goose,Minor,Female,2.288 kg,3.13017 TR,Maroon
Magpie Goose,Minor,Female,2.27423 kg,3.13506 TR,Maroon
Magpie Goose,Minor,Female,2.29507 kg,3.13618 TR,Maroon
Magpie Goose,Very Easy,Male,2.39323 kg,3.13665 TR,Yellow
Magpie Goose,Minor,Female,2.29861 kg,3.13679 TR,Orange       
Magpie Goose,Minor,Female,2.27441 kg,3.13694 TR,Maroon
Magpie Goose,Minor,Female,2.26906 kg,3.13701 TR,Maroon
Magpie Goose,Minor,Female,2.30209 kg,3.13787 TR,Yellow
Magpie Goose,Minor,Female,2.2796 kg,3.13813 TR,Yellow
Magpie Goose,Very Easy,Male,2.38498 kg,3.1395 TR,Yellow
Magpie Goose,Minor,Female,2.30465 kg,3.1395 TR,Maroon
Magpie Goose,Minor,Female,2.26888 kg,3.1396 TR,Orange       
Magpie Goose,Minor,Female,2.28157 kg,3.14031 TR,Maroon
Magpie Goose,Very Easy,Male,2.38934 kg,3.14097 TR,Maroon
Magpie Goose,Very Easy,Male,2.37446 kg,3.14129 TR,Orange       
Magpie Goose,Minor,Female,2.29968 kg,3.14153 TR,Maroon
Magpie Goose,Very Easy,Male,2.38958 kg,3.14177 TR,Yellow
Magpie Goose,Minor,Female,2.30965 kg,3.14364 TR,Yellow
Magpie Goose,Minor,Female,2.29169 kg,3.14418 TR,Orange       
Magpie Goose,Minor,Female,2.28525 kg,3.14433 TR,Yellow
Magpie Goose,Very Easy,Male,2.42437 kg,3.14613 TR,Orange       
Magpie Goose,Minor,Female,2.30349 kg,3.14735 TR,Orange       
Magpie Goose,Minor,Female,2.27913 kg,3.14762 TR,Orange       
Magpie Goose,Minor,Female,2.29824 kg,3.14812 TR,Maroon
Magpie Goose,Very Easy,Male,2.3863 kg,3.14814 TR,Orange       
Magpie Goose,Minor,Female,2.29295 kg,3.14952 TR,Maroon
Magpie Goose,Very Easy,Male,2.38944 kg,3.14992 TR,Orange       
Magpie Goose,Minor,Female,2.32633 kg,3.15006 TR,Maroon
Magpie Goose,Very Easy,Female,2.33357 kg,3.15033 TR,Orange       
Magpie Goose,Minor,Female,2.29606 kg,3.15068 TR,Orange       
Magpie Goose,Very Easy,Male,2.40082 kg,3.15144 TR,Yellow
Magpie Goose,Minor,Female,2.3048 kg,3.15214 TR,Yellow
Magpie Goose,Very Easy,Male,2.41092 kg,3.15217 TR,Orange       
Magpie Goose,Minor,Female,2.31502 kg,3.1523 TR,Maroon
Magpie Goose,Very Easy,Female,2.34013 kg,3.15471 TR,Maroon
Magpie Goose,Minor,Female,2.29604 kg,3.15533 TR,Yellow
Magpie Goose,Minor,Female,2.29059 kg,3.15556 TR,Maroon
Magpie Goose,Minor,Female,2.30317 kg,3.15563 TR,Orange       
Magpie Goose,Very Easy,Male,2.41737 kg,3.15615 TR,Maroon
Magpie Goose,Minor,Female,2.32108 kg,3.15675 TR,Yellow
Magpie Goose,Minor,Female,2.32945 kg,3.15714 TR,Orange       
Magpie Goose,Very Easy,Male,2.38848 kg,3.15776 TR,Yellow
Magpie Goose,Minor,Female,2.31237 kg,3.16049 TR,Yellow
Magpie Goose,Very Easy,Female,2.33748 kg,3.1606 TR,Orange       
Magpie Goose,Very Easy,Female,2.33693 kg,3.16202 TR,Orange       
Magpie Goose,Very Easy,Female,2.33341 kg,3.16361 TR,Yellow
Magpie Goose,Very Easy,Male,2.44433 kg,3.16398 TR,Yellow
Magpie Goose,Very Easy,Male,2.39695 kg,3.16422 TR,Yellow
Magpie Goose,Very Easy,Female,2.35684 kg,3.16515 TR,Yellow
Magpie Goose,Very Easy,Male,2.40872 kg,3.1667 TR,Yellow
Magpie Goose,Very Easy,Female,2.33036 kg,3.16746 TR,Orange       
Magpie Goose,Very Easy,Female,2.34145 kg,3.16766 TR,Yellow
Magpie Goose,Very Easy,Male,2.42836 kg,3.16921 TR,Maroon
Magpie Goose,Very Easy,Female,2.33801 kg,3.16934 TR,Yellow
Magpie Goose,Very Easy,Male,2.41221 kg,3.16941 TR,Yellow
Magpie Goose,Minor,Female,2.316 kg,3.1707 TR,Maroon
Magpie Goose,Very Easy,Male,2.4386 kg,3.17264 TR,Maroon
Magpie Goose,Very Easy,Male,2.42648 kg,3.17309 TR,Maroon
Magpie Goose,Very Easy,Male,2.42584 kg,3.17318 TR,Orange       
Magpie Goose,Very Easy,Male,2.4291 kg,3.1734 TR,Orange       
Magpie Goose,Very Easy,Female,2.36831 kg,3.17455 TR,Maroon
Magpie Goose,Very Easy,Female,2.34709 kg,3.17466 TR,Orange       
Magpie Goose,Very Easy,Male,2.42304 kg,3.17512 TR,Orange       
Magpie Goose,Very Easy,Female,2.33511 kg,3.1757 TR,Yellow
Magpie Goose,Very Easy,Female,2.33971 kg,3.17601 TR,Orange       
Magpie Goose,Very Easy,Male,2.45916 kg,3.17703 TR,Orange       
Magpie Goose,Very Easy,Female,2.34189 kg,3.17753 TR,Orange       
Magpie Goose,Very Easy,Male,2.43969 kg,3.17773 TR,Yellow
Magpie Goose,Very Easy,Female,2.37944 kg,3.18012 TR,Orange       
Magpie Goose,Very Easy,Female,2.36432 kg,3.18027 TR,Orange       
Magpie Goose,Very Easy,Female,2.33007 kg,3.18078 TR,Yellow
Magpie Goose,Very Easy,Male,2.42448 kg,3.18087 TR,Orange       
Magpie Goose,Very Easy,Female,2.36031 kg,3.18133 TR,Orange       
Magpie Goose,Very Easy,Male,2.43131 kg,3.18146 TR,Maroon
Magpie Goose,Very Easy,Female,2.33302 kg,3.18175 TR,Yellow
Magpie Goose,Very Easy,Female,2.37543 kg,3.18197 TR,Yellow
Magpie Goose,Very Easy,Male,2.42189 kg,3.18267 TR,Orange       
Magpie Goose,Minor,Female,2.32966 kg,3.1836 TR,Maroon
Magpie Goose,Very Easy,Male,2.4444 kg,3.1843 TR,Maroon
Magpie Goose,Very Easy,Male,2.44238 kg,3.18471 TR,Yellow
Magpie Goose,Very Easy,Male,2.4543 kg,3.1857 TR,Yellow
Magpie Goose,Very Easy,Female,2.34792 kg,3.18788 TR,Yellow
Magpie Goose,Very Easy,Female,2.34021 kg,3.18842 TR,Maroon
Magpie Goose,Very Easy,Female,2.37418 kg,3.18843 TR,Yellow
Magpie Goose,Very Easy,Female,2.36912 kg,3.19114 TR,Yellow
Magpie Goose,Very Easy,Female,2.39587 kg,3.19327 TR,Orange       
Magpie Goose,Very Easy,Female,2.34336 kg,3.19377 TR,Yellow
Magpie Goose,Very Easy,Female,2.35108 kg,3.19562 TR,Maroon
Magpie Goose,Very Easy,Male,2.45505 kg,3.1957 TR,Yellow
Magpie Goose,Very Easy,Female,2.38026 kg,3.19688 TR,Orange       
Magpie Goose,Very Easy,Male,2.45986 kg,3.19702 TR,Maroon
Magpie Goose,Very Easy,Female,2.35677 kg,3.19946 TR,Maroon
Magpie Goose,Very Easy,Male,2.47989 kg,3.20001 TR,Yellow
Magpie Goose,Very Easy,Male,2.44233 kg,3.20061 TR,Maroon
Magpie Goose,Very Easy,Male,2.46444 kg,3.20076 TR,Yellow
Magpie Goose,Very Easy,Female,2.38259 kg,3.20171 TR,Yellow
Magpie Goose,Very Easy,Male,2.44764 kg,3.20199 TR,Orange       
Magpie Goose,Very Easy,Female,2.36322 kg,3.2022 TR,Yellow
Magpie Goose,Very Easy,Male,2.43361 kg,3.2027 TR,Maroon
Magpie Goose,Very Easy,Female,2.35876 kg,3.20293 TR,Maroon
Magpie Goose,Very Easy,Male,2.46884 kg,3.20321 TR,Orange       
Magpie Goose,Very Easy,Female,2.41244 kg,3.20369 TR,Maroon
Magpie Goose,Very Easy,Female,2.38069 kg,3.20471 TR,Orange       
Magpie Goose,Very Easy,Female,2.39704 kg,3.20504 TR,Maroon
Magpie Goose,Very Easy,Male,2.47159 kg,3.20582 TR,Yellow
Magpie Goose,Very Easy,Male,2.48615 kg,3.20729 TR,Yellow
Magpie Goose,Very Easy,Male,2.47116 kg,3.20764 TR,Maroon
Magpie Goose,Very Easy,Male,2.47842 kg,3.20977 TR,Maroon
Magpie Goose,Very Easy,Female,2.39461 kg,3.21051 TR,Orange       
Magpie Goose,Very Easy,Female,2.40853 kg,3.21109 TR,Orange       
Magpie Goose,Very Easy,Male,2.46509 kg,3.2126 TR,Orange       
Magpie Goose,Very Easy,Male,2.45196 kg,3.21275 TR,Maroon
Magpie Goose,Very Easy,Female,2.39367 kg,3.21307 TR,Yellow
Magpie Goose,Very Easy,Male,2.44062 kg,3.21562 TR,Orange       
Magpie Goose,Very Easy,Female,2.41957 kg,3.21978 TR,Maroon
Magpie Goose,Very Easy,Male,2.44937 kg,3.21994 TR,Maroon
Magpie Goose,Very Easy,Male,2.49757 kg,3.22114 TR,Yellow
Magpie Goose,Very Easy,Female,2.40108 kg,3.2213 TR,Maroon
Magpie Goose,Very Easy,Female,2.40157 kg,3.22547 TR,Yellow
Magpie Goose,Very Easy,Male,2.45121 kg,3.22577 TR,Orange       
Magpie Goose,Very Easy,Male,2.48931 kg,3.22581 TR,Maroon
Magpie Goose,Very Easy,Male,2.50055 kg,3.22661 TR,Yellow
Magpie Goose,Very Easy,Female,2.42422 kg,3.22749 TR,Maroon
Magpie Goose,Very Easy,Female,2.40799 kg,3.22983 TR,Yellow
Magpie Goose,Very Easy,Female,2.43773 kg,3.23032 TR,Maroon
Magpie Goose,Very Easy,Female,2.4015 kg,3.23203 TR,Maroon
Magpie Goose,Very Easy,Female,2.40444 kg,3.23221 TR,Yellow
Magpie Goose,Very Easy,Female,2.41267 kg,3.23399 TR,Orange       
Magpie Goose,Very Easy,Female,2.42108 kg,3.2353 TR,Orange       
Magpie Goose,Very Easy,Female,2.45477 kg,3.23533 TR,Melanistic   
Magpie Goose,Very Easy,Male,2.49192 kg,3.23581 TR,Orange       
Magpie Goose,Very Easy,Male,2.47417 kg,3.23607 TR,Orange       
Magpie Goose,Very Easy,Male,2.51427 kg,3.23638 TR,Orange       
Magpie Goose,Very Easy,Female,2.41594 kg,3.2368 TR,Orange       
Magpie Goose,Very Easy,Female,2.44071 kg,3.23753 TR,Yellow
Magpie Goose,Very Easy,Male,2.47668 kg,3.24039 TR,Maroon
Magpie Goose,Very Easy,Male,2.48613 kg,3.2405 TR,Maroon
Magpie Goose,Very Easy,Female,2.41044 kg,3.241 TR,Yellow
Magpie Goose,Very Easy,Female,2.4186 kg,3.24244 TR,Orange       
Magpie Goose,Very Easy,Female,2.43395 kg,3.24351 TR,Orange       
Magpie Goose,Very Easy,Female,2.46154 kg,3.24393 TR,Maroon
Magpie Goose,Very Easy,Male,2.51598 kg,3.24395 TR,Yellow
Magpie Goose,Very Easy,Male,2.51185 kg,3.24416 TR,Maroon
Magpie Goose,Very Easy,Female,2.42845 kg,3.24448 TR,Yellow
Magpie Goose,Very Easy,Male,2.49204 kg,3.24454 TR,Yellow
Magpie Goose,Very Easy,Female,2.45549 kg,3.24474 TR,Maroon
Magpie Goose,Very Easy,Female,2.4328 kg,3.24664 TR,Maroon
Magpie Goose,Very Easy,Male,2.50748 kg,3.24809 TR,Yellow
Magpie Goose,Very Easy,Female,2.44003 kg,3.25041 TR,Orange       
Magpie Goose,Very Easy,Male,2.49539 kg,3.2519 TR,Orange       
Magpie Goose,Very Easy,Male,2.49319 kg,3.2527 TR,Orange       
Magpie Goose,Very Easy,Male,2.47993 kg,3.25378 TR,Maroon
Magpie Goose,Very Easy,Male,2.51731 kg,3.25454 TR,Orange       
Magpie Goose,Very Easy,Male,2.51408 kg,3.25594 TR,Orange       
Magpie Goose,Very Easy,Male,2.50876 kg,3.25827 TR,Yellow
Magpie Goose,Very Easy,Male,2.49124 kg,3.2589 TR,Orange       
Magpie Goose,Very Easy,Male,2.48539 kg,3.26031 TR,Yellow
Magpie Goose,Very Easy,Female,2.45442 kg,3.26081 TR,Yellow
Magpie Goose,Very Easy,Male,2.51412 kg,3.26086 TR,Maroon
Magpie Goose,Very Easy,Male,2.51169 kg,3.26178 TR,Yellow
Magpie Goose,Very Easy,Female,2.45836 kg,3.26235 TR,Maroon
Magpie Goose,Very Easy,Male,2.50764 kg,3.26265 TR,Yellow
Magpie Goose,Very Easy,Male,2.52539 kg,3.26313 TR,Maroon
Magpie Goose,Very Easy,Female,2.47921 kg,3.26595 TR,Maroon
Magpie Goose,Very Easy,Female,2.46782 kg,3.26732 TR,Orange       
Magpie Goose,Very Easy,Male,2.53616 kg,3.27077 TR,Orange       
Magpie Goose,Very Easy,Male,2.50618 kg,3.27087 TR,Maroon
Magpie Goose,Very Easy,Male,2.53846 kg,3.27229 TR,Maroon
Magpie Goose,Very Easy,Male,2.54006 kg,3.27284 TR,Yellow
Magpie Goose,Very Easy,Male,2.50053 kg,3.27317 TR,Maroon
Magpie Goose,Very Easy,Male,2.4973 kg,3.27581 TR,Yellow
Magpie Goose,Very Easy,Male,2.53314 kg,3.27592 TR,Orange       
Magpie Goose,Very Easy,Male,2.52072 kg,3.27708 TR,Maroon
Magpie Goose,Very Easy,Male,2.52475 kg,3.27855 TR,Maroon
Magpie Goose,Very Easy,Male,2.51734 kg,3.27873 TR,Orange       
Magpie Goose,Very Easy,Male,2.50192 kg,3.28117 TR,Yellow
Magpie Goose,Very Easy,Male,2.525 kg,3.28264 TR,Orange       
Magpie Goose,Very Easy,Male,2.52019 kg,3.28322 TR,Orange       
Magpie Goose,Very Easy,Male,2.54952 kg,3.28468 TR,Yellow
Magpie Goose,Very Easy,Male,2.54668 kg,3.2848 TR,Yellow
Magpie Goose,Very Easy,Male,2.53484 kg,3.28515 TR,Orange       
Magpie Goose,Very Easy,Female,2.50449 kg,3.2853 TR,Maroon
Magpie Goose,Very Easy,Female,2.48145 kg,3.28543 TR,Orange       
Magpie Goose,Very Easy,Female,2.50889 kg,3.28799 TR,Maroon
Magpie Goose,Very Easy,Male,2.53787 kg,3.29191 TR,Orange       
Magpie Goose,Very Easy,Female,2.49868 kg,3.29205 TR,Orange       
Magpie Goose,Very Easy,Male,2.53305 kg,3.29287 TR,Orange       
Magpie Goose,Very Easy,Male,2.53109 kg,3.2947 TR,Orange       
Magpie Goose,Very Easy,Male,2.52295 kg,3.29497 TR,Maroon
Magpie Goose,Very Easy,Male,2.52595 kg,3.29573 TR,Maroon
Magpie Goose,Very Easy,Male,2.52974 kg,3.29591 TR,Yellow
Magpie Goose,Very Easy,Male,2.51914 kg,3.29838 TR,Maroon
Magpie Goose,Very Easy,Male,2.55267 kg,3.29951 TR,Yellow
Magpie Goose,Very Easy,Male,2.52035 kg,3.30039 TR,Orange       
Magpie Goose,Very Easy,Male,2.5521 kg,3.30156 TR,Yellow
Magpie Goose,Very Easy,Male,2.52337 kg,3.30199 TR,Orange       
Magpie Goose,Very Easy,Male,2.56956 kg,3.30444 TR,Orange       
Magpie Goose,Very Easy,Female,2.55214 kg,3.30447 TR,Yellow
Magpie Goose,Very Easy,Female,2.52774 kg,3.30573 TR,Orange       
Magpie Goose,Very Easy,Male,2.54215 kg,3.30627 TR,Yellow
Magpie Goose,Very Easy,Female,2.5485 kg,3.30929 TR,Orange       
Magpie Goose,Very Easy,Male,2.56331 kg,3.30991 TR,Orange       
Magpie Goose,Very Easy,Male,2.56964 kg,3.31641 TR,Maroon
Magpie Goose,Very Easy,Female,2.55235 kg,3.31731 TR,Maroon
Magpie Goose,Very Easy,Male,2.53856 kg,3.31799 TR,Orange       
Magpie Goose,Very Easy,Male,2.55498 kg,3.322 TR,Orange       
Magpie Goose,Very Easy,Male,2.57528 kg,3.32443 TR,Yellow
Magpie Goose,Very Easy,Male,2.56875 kg,3.32587 TR,Orange       
Magpie Goose,Very Easy,Female,2.57631 kg,3.33032 TR,Yellow
Magpie Goose,Very Easy,Male,2.58883 kg,3.33088 TR,Yellow
